word,meaning,pos,language_id,meaning_langauge_id,dictionary_id,created_at,updated_at
Cell membrane  ,ಜೀವಕೋಶಪೊರೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cell plasma ,ಕೋಶದ್ರವ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cell proliferation ,ಕೋಶ ಸಂಖ್ಯಾಭಿವೃದ್ಧಿ ಜೀವಕೋಶ ಸಂಖ್ಯಾಭಿವರ್ಧನೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cell republic ,ಕೋಶಗಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cell sap ,ಕೋಶರಸ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cell theory  ,ಕೋಶಸಿದ್ಧಾಂತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cell wall  ,ಕೋಶಭಿತ್ತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellular ,ಕೋಶಕೀಯ/ಕೋಶೀಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellular bed ,ಒಂದೊಂದೇ ಮೊಟ್ಟೆಯ ಹಾಸುಗೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellular organelle ,ಕೋಶಿಕಾ ಅಂಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellular organisation ,ಕೋಶ ಸಂಘಟನೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellular rearing ,ಒಂದೊಂದೇ ಮೊಟ್ಟೆ ಸಾಕಣೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellular respiration  ,ಜೀವಕೋಶದ ಶ್ವಾಸೋಚ್ಛ್ವಾಸ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellule  ,"ಕುಪ್ಪಿ, ಆಲಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellulose ,"ಸೆಲ್ಯುಲೋಸ್, ಸಸ್ಯತಂತು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cellulosum ,ಸೆಲ್ಯೂಲೋಸಮ್,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cement mortar ,"ಸಿಮೆಂಟ್ ಗಾರೆ, ಸಿಮೆಂಟ್ ಗಚ್ಚು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cement of teeth  ,ಹಲ್ಲು ಸಿಮೆಂಟ್,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cementation ,ಬಂಧನ ಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cementation process ,ಸಿಮೆಂಟೀಕರಣ/ಬಂಧನ ಪ್ರಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cemented soil ,ಬಂಧಿತ ಮಣ್ಣು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cementum  ,ಹಲ್ಲುಗಾರೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cenozoic era  ,ಆಧುನಿಕ ಜೀವಕಲ್ಪ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Census ,ಗಣತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Census strip  ,ಪಟ್ಟಿಗಣತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centimetre  ,"ಮೀಟರಿನ ಶತಾಂಶ, ಸೆಂಟಿಮೀಟರ್",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centipede  ,ಶತಪದಿ (ಜರಿ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central  ,ಕೇಂದ್ರೀಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central American Rubber Tree  ,"ಸೀಮೆ ರಬ್ಬರ್ ಮರ, ಮಧ್ಯ ಅಮೆರಿಕದ ರಬ್ಬರ್ ಮರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central Fodder Research InStitute ,ಕೇಂದ್ರೀಯ ಮೇವು ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central leader ,"ಮೂಲಕಾಂಡ ಪ್ರಧಾನ ಆಕಾರ, ಸುಳಿರೆಂಬೆ ಮುಂದಾಳತ್ವ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central nervous system ,"ಕೇಂದ್ರ ನರಮಂಡಲ ವ್ಯವಸ್ಥೆ, ಕೇಂದ್ರ ನರವ್ಯೂಹ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central Research Co-ordination Section ,ಕೇಂದ್ರೀಯ ಸಂಶೋಧನ ಸಂಘಟನ ವಿಭಾಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central retinal cell ,ಕೇಂದ್ರ ಅಕ್ಷಿಪಟದ ಕೋಶ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central seed station ,ಕೇಂದ್ರ ಬಿತ್ತನೆ ತಾಣ/ಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central shaft of the cart ,ಗಾಡಿಯ ಮೂಕಿನ ಮರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Central tegmental  ,ಮಧ್ಯ ಛೇದಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centre  ,ಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centre of gravity ,ಗುರುತ್ವಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centre of immersion ,ಮುಳುಗು ಕೇಂದ್ರ ಬಿಂದು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centre of load ,ಶಕ್ತಿಯ ಕೇಂದ್ರ ಬಿಂದು/ಸ್ಥಾನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centre of origin ,"ಮೂಲಸ್ಥಾನ, ಉಗಮ ಸ್ಥಾನ, ಹುಟ್ಟಿದ ಜಾಗ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centre of power ,ಶಕ್ತಿಯ ಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrifugal ,ಕೇಂದ್ರಾಪಗಾಮಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrifugal force ,ಕೇಂದ್ರಾಪಗಮನ ಬಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrifugal pump ,"ಕೇಂದ್ರಾಪಗಾಮಿ ಪಂಪು, ಕೇಂದ್ರದಿಂದ ಹೊರಚಿಮ್ಮುವ ಯಂತ್ರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrifugal water thrower ,ಕೇಂದ್ರದಿಂದ ಹೊರಕ್ಕೆ ನೀರು ಚಿಮ್ಮುಕಾರಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrifuge ,"ಕೇಂದ್ರಾಪಗಮನ, ಕೇಂದ್ರಾಪಗಾಮಿ ಯಂತ್ರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centriole ,"ಜನಿಕ ಕೇಂದ್ರಕ, ತಾರಕ ಕೇಂದ್ರಕ, ಕೇಂದ್ರ ಬಿಂದು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centripetal ,ಕೇಂದ್ರಾಭಿಗಾಮಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centroid ,ಭಾರ/ಗುರುತ್ವಾಕರ್ಷಣ ಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centromere  ,"೧. ಗುಣಸೂತ್ರಬಿಂದು,  ೨. ರೇತುಕಣಗೊರಳು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centromere position  ,ರೇತುಕಣಗೊರಳು ಸ್ಥಾನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrosome ,"ಜನಿಕ ಬಿಂದು, ನಡುವೊಡಲು, ತಾರಕ ಕಾಯ, ಕೇಂದ್ರಕಾಯ.",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrosphere  ,"ಪರಿಕೇಂದ್ರ, ಮಧ್ಯಗೋಳ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Centrum ,"ಕಶೇರುಕಾಸ್ಥಿ ಕೇಂದ್ರಿಕೆ, ಬೆನ್ನುಮೂಳೆ (ಕಶೇರುಕಾಯ)",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Century plant (railway aloe) ,"ಆನೆ ಕತ್ತಾಳೆ, ಭೂತಾಳೆ, ರಾಕ್ಷಸ ಬಾಳೆ, ಆನೆಮುಂಡಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceodar (Deodar)  ,ದೇವದಾರು ಮರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalic  ,"ತಲೆಯ, ಕಪಾಲದ, ಶೀರ್ಷದ, ಶಿರದ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalic segment ,ಶಿರೋಭಾಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalic vein ,ತಲೆಯ/ಕಪಾಲಿಕ ನರ/ಸಿರ/ ಧಮನಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalophaiyngeal skeleton ,ತಲೆಗಂಟಲಿನ ಅಸ್ಥಿಪಂಜರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalopod ,"ಶಿರಪಾದಿ, ತಲೆಗಾಲಿ, ಶೀರ್ಷಪಾದಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalothorax ,ಶಿರೋವಕ್ಷ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cephalous  ,ಚೆಂಡುಯುಕ್ತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cera  ,"ಮೇಣ, ಜೇನುಮೇಣ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceraceous  ,ಮೇಣಮಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cercaria ,ಬಾಲಗೂದಲಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cercariae of flakes  ,ಯಕೃತ್ತಿನ ಹುಳುಗಳ ಮರಿಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cercospora leaf spot (cigatoka disease) ,"ಬಾಳೆಯ ಸಿಗಟೋಕ ರೋಗ, ಸರ್ಕೊಸ್ಫೋರ ಎಲೆಚುಕ್ಕಿ ರೋಗ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cercospora spot ,ಹುಚ್ಚೆಳ್ಳು ರೋಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cereal ,ಧಾನ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cereal crop  ,ಧಾನ್ಯದ ಬೆಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cereal cyst nematode ,ಧಾನ್ಯ ಪೂತಿಕೋಶ ಜಂತು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cereal forage  ,ಧಾನ್ಯದ ಮೇವು ಬೆಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cereal grains ,ಏಕದಳ ಧಾನ್ಯದ ಕಾಳುಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebello spinal ,ಹಿಮ್ಮಿದುಳು-ಮಿದುಳು ಬಳ್ಳಿಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebellum ,ಹಿಮ್ಮಿದುಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebral ,ಮಿದುಳಿನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebro macular  ,ಪ್ರಮಸ್ತಿಷ್ಕ ಪೀತಬಿಂದು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebro spinal  ,ಬಳ್ಳಿಯ ಪ್ರಮಸ್ತಿಷ್ಕಬೇರು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebro spinal fluid ,"ಮಿದುಳು-ಮಿದುಳು ಬಳ್ಳಿಯ ದ್ರವ, ಮಿದುಳು ಬೆನ್ನಹುರಿಯ ದ್ರವ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebropontine ,"ಮಿದುಳು ಸೇತು, ಪ್ರಮಸ್ತಿಷ್ಕ ಸೇತು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerebrum ,"ಮುಮ್ಮಿದುಳು (ಪ್ರಮಸ್ತಿಷ್ಕ), ಮಿದುಳು, ಪ್ರಮಸ್ತಿಷ್ಕ, ಪ್ರಧಾನ ಮಸ್ತಿಷ್ಕ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceriman  ,ಅಮೃತಫಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cernuous  ,ಅವನತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceroplastes seriferus  ,ಮೇಣದ ಶಲ್ಕ (ಸರೋಪ್ಲಾಸ್ಟಿಸ್ ಸೆರಿಫೆರಸ್),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Certified milk ,ಪ್ರಮಾಣಿತ ಹಾಲು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Certified seed  ,"ಪ್ರಮಾಣೀಕೃತ ಬೀಜ, ಪ್ರಮಾಣಿತ ಬೀಜ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerumen ,ಗುಗ್ಗಿ ಗುಗ್ಗೆ (ಕವಿ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceruminous ,ಗುಗ್ಗೆಯಿಂದ ಕೂಡಿದ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cerus ,ಕೊಂಬಿರುವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cervical ,"ಕೊರಳಿನ, ಕುತ್ತಿಗೆ, ಕಂಠದ, ಗರ್ಭಗೊರಳಿನ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cervico acericularis  ,ಕೊರಳ-ಕಿವಿಯಾಲೆ ಸ್ನಾಯು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cervico vaginal ,"ಗರ್ಭಗೊರಳುಯೋನಿ, ಗರ್ಭಾಶಯ ಗ್ರೀವಾಯೋನಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cervix ,"ಗರ್ಭಕೋಶಕೊರಳು, ಗರ್ಭಗೊರಳು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cervix uteri ,ಗರ್ಭಕೋಶದ/ಗರ್ಭಾಶಯದ ಕಂಠ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cestoda  ,"ಲಾಡಿಹುಳುವಿನ ವರ್ಗ, ಸೆಸ್ಟೋಡ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Cestode  ,ಲಾಡಿಹುಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceylon oak ,"ಕವಲು ಮರ, ಕಾವಲ್ ಗುಡ್ಡದ ಇಪ್ಪೆ, ದೊಡ್ಡಾಲೆ, ಹೆಣ್ಣುಮತ್ತಿ, ಗಾಜಲ ಮರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Ceylon spinach ,ಸಿಲೋನ್ ಬಸಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaff  ,"ಸಿಪ್ಪೆ, ಪೊದೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaff cutter ,"ಹುಲ್ಲು ಕತ್ತರಿಕೆ ಯಂತ್ರ, ಮೇವು ಕತ್ತರಿಸುವ ಯಂತ್ರ, ಹುಲ್ಲು ಕತ್ತರಿಸುವ ಸಾಧನ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaff flower ,"ಉತ್ತರಾಣಿ, ಮಯೂರಕ, ಕೆಂಪು ಉತ್ತರಾಣಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaffer beetle  ,"ಚಾಫರ್ ದುಂಬಿ, ಗೊಣ್ಣೆಹುಳ್ಳದ ದುಂಬಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaffiness  ,ಜೊಳ್ಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaffing ,"ಚೂರು ಮಾಡುವಿಕೆ, ಹುಲ್ಲುಕತ್ತರಿಸುವಿಕೆ, ಚೂರುಚೂರು ಮಾಡುವುದು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaffingshed ,"ಮೇವು ಕತ್ತರಿಸುವ ಕೊಠಡಿ, ಹುಲ್ಲುಕತ್ತರಿಕೆ ಕೊಠಡಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaffy earhead ,ಜಳ್ಳು ತೆನೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaft ,"ಧಾನ್ಯಗಳ ಮೇಲಿನ ಹೊಟ್ಟು, ಸಿಪ್ಪೆಪೊರೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chain excavator ,ಸರಪಳಿ ಶೋಧಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chain excreta  ,ಸರಹಿಕ್ಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chain pump  ,ಸರಪಳಿ ಪಂಪ್,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chain rule ,ಸರಪಳಿ ತತ್ವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chain saw  ,ಸರಪಳಿ ಗರಗಸ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chain type  ,ಸರಪಳಿಯುಳ್ಳ ಸಾಧನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaining ,ಸರಪಳಿ ಹಾಕುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chakurmunis  ,ಚಕ್ರಮುನಿ ಸೊಪ್ಪು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chakwat  ,ಚಕ್ಕೋತನ ಸೊಪ್ಪು ತರಕಾರಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chalaza  ,"ನಿಭಾಗ, ಶ್ವೇತಕರಜ್ಜು (ಚಲಾಜ), ಬೀಜಾಂಡಕೋಶ, ಬೀಜಾಂಡಕೋಶ ಭಾಗ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chali supari ,"ಒಣಗಿಸಿ, ಸಿಪ್ಪೆ ಸುಲಿದ ಬಲಿತ ಅಡಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chalk solon  ,ಸೋಲನ್ ಸೀಮೆಸುಣ್ಣ (ಚಾಕ್‌),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chalky milk ,ಸುಣ್ಣದಂತಹ ಹಾಲು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chamber process ,ಕೋಷ್ಟವಿಧಾನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Champaka ,ಸಂಪಿಗೆ ಮರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chance seedling  ,ಆಕಸ್ಮಿಕವಾಗಿ ಕಂಡುಬರುವ ಮೇಲ್ದರ್ಜೆಯ ಬೀಜ ಸಸಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Change of state  ,"ಸ್ಥಿತಿ ಬದಲಾವಣೆ, ಸ್ಥಿತ್ಯಂತರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Channel  ,"ಕಾಲುವೆ, ನಾಲೆ, ಚರಂಡಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Channel lining ,"ಚರಂಡಿ ಒಳಹೊದಿಕೆ, ಕಾಲುವೆ ಒಳಹೊದಿಕೆ, ನಾಲಾ ಒಳಹೊದಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Channel, resin character ",ರಾಳ ಸ್ವಭಾವದ ನಾಲೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chapped teats ,ಬಿರಿದ ಮೊಲೆ/ಕೆಚ್ಚಲ ತೊಟ್ಟುಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Character displacement ,ಗುಣಪಲ್ಲಟ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Character recessive ,ಅಪ್ರಭಾವೀ ಗುಣಲಕ್ಷಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Character, dominant  ",ಪ್ರಭಾವೀ ಗುಣಲಕ್ಷಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Characteristics ,"ಲಕ್ಷಣಗಳು, ವೈಶಿಷ್ಟ್ಯತೆಗಳು (ವಿಶೇಷತೆ)",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Characters ,"ಗುಣಲಕ್ಷಣಗಳು, ಸ್ವಭಾವ ಮತ್ತು ವರ್ತನೆ, ತಳೀಯ ವಿಶಿಷ್ಟ ಲಕ್ಷಣಗಳು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charcoal  ,ಇದ್ದಿಲು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charcoal rot ,ಇದ್ದಿಲು ಕೊಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charcoal stove  ,"ಇದ್ದಿಲು ಒಲೆ, ಅಗ್ಗಿಷ್ಟಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charcoal stump rot  ,ಕಾಂಡದ ಮೋಟುಗಳಲ್ಲಿ ಕಂಡುಬರುವ ಇದ್ದಿಲುಕೊಳೆ ರೋಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charge ,ವಿದ್ಯುತ್ ಪೂರಣಗೊಳಿಸುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Charge, annual  ",ವಾರ್ಷಿಕ ವಚ್ಚ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charging rate  ,ಪೂರಣ ದರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charging tank ,"ನೀರಿಳಿಸುವ ಹಳ್ಳಕೊಳ್ಳ, ನಿರ್ಣಾಯಕ ತೊಟ್ಟಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Charles law ,ಚಾರ್ಲ್ಸ್ ನಿಯಮ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chart ,ರೇಖಾಪಟ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chasmogamy ,ಅನಾವೃತ ಪರಾಗಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chasmophyte  ,ಬಿರುಕುಬೇಧ್ಯ ಸಸ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chaubatia paste ,ಸಮರಿದ ಭಾಗಗಳಿಗೆ ಹಚ್ಚುವ ಒಂದು ಶಿಲೀಂಧ್ರನಾಶಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chawki ,"ಚಾಕಿ, ಮೊಟ್ಟೆಯೊಡೆದು ಆಗ ತಾನೆ ಹೊರಬಂದ ರೇಷ್ಮೆಹುಳುವಿನ ಮರಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Chawki rearing ,ಚಾಕಿಸಾಕಣೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check  ,"ಅಡಚಣೆ, ತಡೆ, ಪ್ರತಿಬಂಧ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check basin irrigation ,"ಚೌಕುಮಡಿ ನೀರಾವರಿ, ತಡೆಮಡಿ ನೀರಾವರಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check dam  ,ತಡೆಕಟ್ಟೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check enumeration ,ತಾಳೆ ಎಣಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check gate ,"ತಡೆಬಾಗಿಲು, ಚೆಕ್‌ಗೇಟ್",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check irrigation ,ತಡೆ ನೀರಾವರಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check level ,ತಾಳೆ ಮಟ್ಟ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check ligament ,ತಡೆಗಟ್ಟುವ ತಂತುಗಟ್ಟು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check line ,ಪರೀಕ್ಷಣಾ ತಡೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check row planting ,ಸಮಾನಾಂತರ ಸಾಲು ಸಸ್ಯನಾಟಿ ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Check structure ,"೧. ಚೌಕುಳಿ ರಚನೆ, ೨ ಪರೀಕ್ಷಣಾ ತಡೆ ಸಂರಚನೆ/ನಿರ್ಮಾಣ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Checkered beetle ,ಪಪ್ಪಳಿದುಂಬಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
